tconst,startYear,genre,averageRating,numVotes
tt15484258,2021,Comedy,5.5,281
tt15484380,2021,Documentary,7.3,34
tt15484748,2022,Crime,3.2,319
tt15485228,2021,Comedy,6.6,81
tt1548544,2011,Crime,7.4,21
tt1548551,2008,Family,6.1,27
tt1548553,2009,Horror,3.0,154
tt1548559,2010,Comedy,6.0,460
tt1548563,2009,Animation,6.8,340
tt1548595,2008,Documentary,5.6,13
tt1548597,2010,Drama,5.6,355
tt1548624,2009,Comedy,4.8,420
tt1548626,2009,Drama,4.8,35
tt1548638,2009,Documentary,7.6,66
tt1545315,2010,Horror,4.8,3230
tt1545685,2009,Drama,8.0,16
tt15464982,2023,Drama,6.5,27
tt15467960,2021,Comedy,5.4,49
tt15469092,2023,Comedy,3.4,394
tt1547019,2005,Documentary,7.0,9
tt15474916,2022,Thriller,6.5,228341
tt1547638,2009,Drama,6.6,1022
tt15477042,2023,Drama,7.8,3062
tt15477202,2023,Comedy,5.7,1427
tt15483596,2022,Drama,7.1,2589
tt15487848,2021,Sci-Fi,5.1,30
tt15487934,2021,Drama,6.7,24
tt15488088,2022,Comedy,6.0,4852
tt15488546,2021,Mystery,5.8,46
tt15488552,2012,Horror,5.3,9
tt15488716,2022,Horror,4.7,464
tt1548886,2005,Crime,8.0,8
tt1548929,2009,Comedy,6.6,25
tt1548968,2009,Thriller,5.0,10
tt15489762,2023,Comedy,4.9,214
tt15489976,2021,Animation,5.1,56
tt1549015,2008,Documentary,4.6,10
tt1549041,2008,Documentary,8.6,7
tt15495024,2021,History,7.2,16
tt15495048,2021,Documentary,5.9,24
tt1549571,2010,Drama,5.1,966
tt1549584,2010,Horror,5.1,867
tt1549585,2009,Drama,3.1,50
tt15496372,2021,Comedy,5.7,10
tt15496630,2021,Documentary,6.4,22
tt15496702,2022,Drama,5.7,251
tt1549724,2008,Documentary,7.5,17
tt1549779,2010,Fantasy,5.5,448
tt1549781,2007,History,7.6,67
tt15498104,2022,Drama,5.7,350
tt1549829,2008,Drama,7.0,25
tt15502260,2021,Action,7.3,46
tt15502716,2023,Comedy,7.2,3084
tt1550312,2011,Romance,7.3,17235
tt15503562,2022,Documentary,7.2,260
tt1550481,2010,Documentary,7.2,504
tt1550530,2009,Family,6.8,138
tt1550557,2010,Biography,6.5,185
tt1550651,2009,Documentary,7.0,8
tt1550652,2007,Family,5.3,10
tt15506992,2022,Documentary,6.2,92
tt15507128,2023,Comedy,5.8,1658
tt15507424,2024,Drama,5.0,145
tt1550902,2011,Drama,6.8,818
tt15509050,2022,Mystery,6.3,848
tt15509662,2022,History,7.5,1470
tt15512488,2021,Documentary,8.0,7
tt15512500,2023,Drama,4.6,782
tt15512754,2024,Drama,5.4,1081
tt15513206,2021,Comedy,9.1,720
tt15514540,2022,Drama,6.0,77
tt15515450,2022,Comedy,4.9,21
tt15516018,2022,Thriller,8.4,1539
tt1551630,2013,Mystery,5.7,7669
tt1551631,2009,Romance,7.0,842
tt15516546,2022,Mystery,7.3,3121
tt15516780,2022,Comedy,8.7,614
tt15516964,2021,Thriller,6.6,48
tt15517442,2021,Documentary,7.1,16
tt15517522,2022,Drama,5.0,8
tt15518656,2022,Documentary,7.4,119
tt1551943,2009,Comedy,4.1,35
tt15520020,2021,Documentary,7.5,4171
tt15520136,2023,Horror,3.3,185
tt15520164,2021,Action,5.4,31
tt15520368,2022,Drama,5.3,563
tt15520396,2021,History,7.3,15
tt1552050,2007,Documentary,8.7,16
tt15520888,2021,Comedy,4.2,86
tt1552221,2011,Thriller,3.7,808
tt15522974,2021,Romance,7.0,171
tt15523972,2022,Comedy,6.8,27
tt15525430,2024,Comedy,6.5,82
tt15526378,2021,Documentary,7.4,11
tt1552640,2009,Drama,6.2,7
tt1549584,2010,Comedy,5.1,867
tt15502716,2023,Drama,7.2,3084
tt1550557,2010,Documentary,6.5,185
tt15509662,2022,Action,7.5,1470
tt1551630,2013,Crime,5.7,7669
tt15520396,2021,Documentary,7.3,15
tt1552738,1997,Crime,7.5,19
tt15528292,2022,Comedy,6.1,4362
tt15528316,2024,Drama,3.9,120
tt15528494,2022,Romance,6.3,177
tt15528828,2021,Family,8.2,304
tt15529106,2021,Drama,6.6,48
tt15529544,2023,Comedy,6.2,134
tt1553143,2009,Adventure,7.1,144
tt15532248,2021,Romance,5.5,168
tt15532686,2022,Documentary,6.8,13
tt15532696,2022,Thriller,9.6,11
tt1553278,2009,Comedy,8.6,28
tt15532900,2022,Comedy,2.7,192
tt1553301,2010,Documentary,4.6,134
tt15533748,2023,Romance,5.7,331
tt15533750,2021,Documentary,8.3,13
tt15533956,2021,Documentary,5.1,61
tt15534562,2023,Horror,5.5,88
tt1553659,2017,Romance,6.7,4228
tt15536618,2024,Horror,3.1,163
tt1553689,2011,Documentary,6.2,31
tt15538398,2022,Comedy,4.4,148
tt15539100,2022,Comedy,4.1,191
tt15539454,2021,Comedy,6.8,295
tt1554082,2011,War,6.5,194
tt1554088,2010,Documentary,7.2,16
tt15541120,2021,Comedy,6.7,69
tt15541244,2021,Horror,4.0,100
tt15541632,2021,Thriller,4.1,2083
tt1554456,2009,Documentary,7.8,35
tt1554496,2007,Documentary,7.2,46
tt1554518,2010,Comedy,5.6,34
tt1554523,2010,Drama,7.1,4081
tt1554524,2009,Comedy,6.2,13
tt1554549,2011,Comedy,5.7,37
tt15546030,2022,Documentary,6.7,24
tt15546534,2021,Action,8.1,255
tt15546604,2023,Drama,3.1,123
tt15546844,2021,Fantasy,6.2,89
tt15547806,2022,Comedy,5.8,619
tt15547896,2022,Adventure,8.1,36
tt15547924,2023,Drama,5.4,567
tt15548146,2021,Romance,6.4,32
tt15548354,2023,Family,3.7,279
tt15548416,2024,Crime,8.5,2087
tt15548522,2015,History,8.2,19
tt1554946,2007,War,8.2,8
tt15550324,2023,Mystery,5.3,12
tt15551426,2023,Thriller,7.0,28
tt1555180,2009,Documentary,6.5,12
tt1555182,2009,Documentary,6.6,89
tt15551832,2022,Biography,9.1,11
tt1555184,2009,Documentary,5.3,18
tt1555188,2009,Documentary,7.8,29
tt15553758,2022,Documentary,7.3,453
tt15554382,2024,Action,7.2,193
tt15554640,2022,Drama,8.0,356
tt15554794,2022,Action,6.9,256
tt15554914,2023,Comedy,7.9,1152
tt15554962,2023,Documentary,9.1,14
tt15555052,2019,Romance,3.8,9
tt15558152,2022,Mystery,4.3,3339
tt15558182,2022,Mystery,2.5,2653
tt15558212,2023,Thriller,5.1,68
tt1555832,2010,Comedy,5.2,338
tt1555835,2010,Drama,3.8,62
tt1555901,2009,Comedy,7.0,71
tt1555936,2004,Biography,8.3,33
tt1555942,2011,Crime,5.5,89
tt15559554,2020,Documentary,6.9,40
tt15560626,2022,Horror,7.4,4971
tt15560994,2023,Drama,4.9,74
tt15561206,2021,Documentary,7.8,11
tt1556190,2010,Documentary,7.6,6463
tt1556212,2007,Drama,6.2,9
tt1556235,2009,History,6.3,8
tt15564408,2021,Comedy,4.5,27
tt15565714,2021,Comedy,5.3,992
tt15566126,2022,Thriller,6.7,7396
tt1556656,2009,Mystery,6.4,69
tt15566896,2022,Drama,5.7,1617
tt15528494,2022,Drama,6.3,177
tt1553143,2009,Documentary,7.1,144
tt1553278,2009,Documentary,8.6,28
tt1554082,2011,Drama,6.5,194
tt1554524,2009,Drama,6.2,13
tt15548354,2023,Action,3.7,279
tt1555936,2004,Documentary,8.3,33
tt15567704,2022,Drama,6.7,3074
tt15567964,2023,Crime,4.6,2467
tt15567974,2023,Romance,6.1,1143
tt15568218,2022,Drama,7.7,1137
tt15568228,2022,Romance,5.8,754
tt15568760,2022,Drama,7.3,2254
tt15569032,2021,Comedy,5.2,10
tt15569728,2022,Documentary,7.3,40
tt1557181,2007,Horror,3.1,66
tt1557182,2005,Drama,6.7,202
tt15572278,2021,Adventure,6.1,45
tt15574866,2021,Documentary,7.3,13
tt15574908,2023,Drama,8.4,19
tt15575176,2021,Drama,6.9,29
tt15575356,2022,Comedy,6.2,2035
tt15575470,2022,Horror,6.1,8918
tt1557569,2009,Documentary,7.3,9
tt15575856,2021,Drama,6.0,151
tt15575900,2022,Drama,7.5,1314
tt15576884,2024,Mystery,5.6,2173
tt1557720,2010,Documentary,7.2,703
tt1557843,2010,Drama,2.8,1600
tt1557860,2010,War,6.9,116
tt1558246,2011,Fantasy,3.4,502
tt15583110,2021,Romance,7.2,110
tt1558579,2011,Crime,8.2,66
tt15587126,2021,Romance,6.2,209
tt1558856,2010,Comedy,4.8,420
tt1558877,2009,Drama,7.5,14519
tt1558959,2010,Drama,7.5,45
tt1559008,2009,Biography,7.3,252
tt1559027,2012,Sci-Fi,4.4,2361
tt15590732,2023,Drama,6.5,175
tt15590892,2022,Horror,6.1,15
tt15590932,2024,Adventure,6.6,154
tt1559327,2009,Documentary,7.8,20
tt1559333,2009,Documentary,7.5,35
tt1559547,2013,Fantasy,6.1,92787
tt1559549,2010,History,7.4,24962
tt15599902,2021,Comedy,6.0,50
tt15600068,2021,Romance,5.5,28
tt15600222,2022,Comedy,7.0,33390
tt1560136,2007,Comedy,4.4,39
tt1560154,2009,Crime,6.0,233
tt1560156,2008,Family,4.8,75
tt1560220,2019,Comedy,6.7,219922
tt15604228,2021,Documentary,7.0,31
tt1560612,2009,Drama,5.0,129
tt1560617,2009,Musical,7.1,22
tt1560618,2010,War,6.1,215
tt1560671,2011,Crime,6.5,6040
tt1560679,2008,Documentary,6.5,44
tt1560701,2009,Family,8.7,19
tt1560765,2012,Horror,4.6,194
tt1560767,2010,Drama,7.1,31
tt1560953,2010,Documentary,6.6,358
tt1560954,2010,Thriller,3.8,4060
tt1560959,2013,Documentary,6.2,110
tt1560969,2010,Documentary,5.8,131
tt1560978,2011,Thriller,4.3,2107
tt1560987,2010,Drama,7.2,449
tt1560993,2010,Comedy,5.7,1899
tt15610592,2023,Drama,8.0,31
tt15613514,2022,Thriller,6.1,1293
tt1561361,2010,Thriller,4.5,18
tt1561406,2010,History,8.4,287
tt1561408,2009,Adventure,6.5,12
tt15614194,2024,Romance,6.0,143
tt1561451,2010,Documentary,7.2,32
tt15614596,2021,Drama,4.9,87
tt1561472,2009,Comedy,7.2,11
tt1561479,2010,Horror,4.5,458
tt15617648,2023,Drama,5.1,127
tt1561768,2010,Action,6.1,8290
tt15620810,2021,Drama,6.8,108
tt1562360,2009,Documentary,7.7,210
tt1562364,2008,Horror,6.5,18
tt1562463,2009,Documentary,8.0,23
tt1562557,2020,Romance,6.2,131
tt1562567,2012,Thriller,5.2,2580
tt1562571,2024,Documentary,8.3,46
tt1562847,2010,Drama,6.3,701
tt1562859,2010,Action,5.7,11022
tt1562871,2011,Action,4.9,50390
tt1562872,2011,Musical,8.2,93375
tt1562884,2009,Action,7.5,8
tt1562899,2014,Horror,4.1,4951
tt1562904,2010,Comedy,5.5,124
tt1563121,2010,Horror,3.8,61
tt1563127,2014,Music,7.6,43
tt1563137,2011,Mystery,7.2,32
tt15567974,2023,Drama,6.1,1143
tt15568228,2022,Comedy,5.8,754
tt1557860,2010,Drama,6.9,116
tt15587126,2021,Comedy,6.2,209
tt1559549,2010,Biography,7.4,24962
tt1560617,2009,Comedy,7.1,22
tt1560618,2010,History,6.1,215
tt1561472,2009,Drama,7.2,11
tt1561479,2010,Thriller,4.5,458
tt1562557,2020,Drama,6.2,131
tt1562872,2011,Comedy,8.2,93375
tt15568228,2022,Drama,5.8,754
tt1562872,2011,Drama,8.2,93375
tt1563670,2010,Mystery,5.8,27
tt1563738,2011,Romance,7.0,177185
tt1563768,2023,Comedy,7.1,28
tt1563771,2010,Crime,5.8,117
tt1563776,2011,Comedy,3.5,608
tt15637862,2022,Biography,5.2,443
tt1564048,2010,Documentary,8.5,18
tt1564051,2010,Comedy,6.5,26
tt1564058,2009,Family,6.5,553
tt1564346,2009,Documentary,7.4,62
tt1564349,2011,Family,6.8,26555
tt1564368,2014,Horror,4.8,2219
tt1564369,2013,Thriller,2.8,1136
tt1564559,2010,Drama,6.5,97
tt1564585,2010,Action,4.5,93932
tt1564771,2010,Comedy,5.7,162
tt1564870,2013,Drama,5.4,792
tt1564907,2010,Drama,5.6,39
tt1564930,2005,Music,7.9,9
tt1564950,2011,Documentary,6.7,13
tt1564972,2010,Documentary,7.0,16
tt1564995,1998,Action,4.8,23
tt1564997,2009,Drama,6.7,148
tt1565064,2012,Romance,4.8,5535
tt1565416,2005,Documentary,8.3,56
tt1565425,2006,Comedy,5.4,12
tt15654262,2022,Horror,7.5,26977
tt15654318,2022,Thriller,3.6,77
tt1565434,2010,Biography,7.9,1416
tt1565435,2011,Drama,4.8,356
tt15654654,2022,Crime,5.8,113
tt15655116,2023,Thriller,3.1,202
tt15655210,2022,Romance,5.6,9
tt15655826,2022,Romance,6.7,910
tt15655974,2022,Drama,5.3,439
tt15657202,2023,Thriller,3.0,432
tt15658324,2021,Documentary,7.9,13
tt15658446,2021,Documentary,7.0,27
tt1565958,2010,Romance,6.9,12420
tt1566001,2010,Drama,6.1,306
tt15660058,2022,Thriller,5.4,131
tt1566029,2010,Drama,6.0,79
tt15660614,2024,History,6.8,24
tt15660966,2021,Thriller,4.6,8
tt15661184,2023,Comedy,6.8,7
tt15661840,1999,Adventure,4.2,9
tt15662478,2022,Horror,5.2,7
tt1566405,2010,Drama,7.7,94
tt1566503,2012,Romance,5.5,353
tt15665084,2021,Documentary,7.7,20
tt1566589,2011,Comedy,7.7,14
tt1566601,2009,Comedy,6.5,3536
tt1566624,2008,History,8.7,329
tt1566637,2011,Thriller,4.5,1577
tt15669052,2023,Music,6.7,83
tt1566938,2012,Horror,3.6,414
tt15670842,2021,Action,5.4,10
tt1567128,2010,Thriller,6.5,295
tt1567131,2008,Drama,9.4,8
tt1567227,2012,Drama,4.8,272
tt15672300,2021,Action,6.6,12
tt1567350,2012,Documentary,7.3,57
tt15673502,2023,Drama,6.2,32
tt1567609,2012,Thriller,6.9,114007
tt15676664,2022,Action,5.5,5162
tt1567708,2009,Documentary,8.0,63
tt15677210,2021,Documentary,7.9,8
tt15677224,2021,Crime,5.6,63
tt15677268,2021,Crime,8.3,14
tt1567735,2010,Action,6.8,94
tt15678602,2021,Fantasy,5.0,9
tt15678942,2021,Crime,8.5,9
tt15679102,2022,Sport,7.7,87
tt15680410,2020,History,6.5,48
tt1568150,2010,Biography,7.3,3888
tt1568153,2008,Drama,7.2,106
tt15682780,2022,Romance,7.6,67
tt1568292,2009,Drama,7.1,12
tt1568328,2009,Documentary,7.7,582
tt1568334,2010,Mystery,7.7,5553
tt1568338,2012,Thriller,6.6,161394
tt1568339,2011,Drama,5.0,573
tt1568341,2011,Crime,6.3,6309
tt1568346,2011,Mystery,7.8,520534
tt15683734,2023,Drama,5.2,8921
tt1564930,2005,Documentary,7.9,9
tt1564950,2011,Drama,6.7,13
tt15654262,2022,Drama,7.5,26977
tt15655116,2023,Drama,3.1,202
tt1567708,2009,Drama,8.0,63
tt15677268,2021,Drama,8.3,14
tt15685360,2024,Drama,5.8,1619
tt15685576,2021,Thriller,4.9,79
tt15685876,2022,Action,6.1,5537
tt15686202,2021,Thriller,5.5,866
tt15686810,2021,Horror,5.1,302
tt1568801,2009,Documentary,6.8,77
tt1568807,2012,Romance,8.2,11
tt1568815,2010,Drama,6.6,1363
tt1568829,2009,Documentary,7.5,52
tt15688580,2021,Drama,7.3,101
tt1568892,2009,Horror,4.5,133
tt1568894,2009,Romance,8.7,11
tt1568923,2010,Drama,7.4,1956
tt15689268,2022,History,8.1,10
tt15690164,2021,Drama,4.9,28
tt15690300,2022,Thriller,4.3,4354
tt15690636,2022,Drama,4.7,100
tt15690918,2021,Horror,5.8,26
tt15690934,2022,Drama,2.9,204
tt15692286,2022,Comedy,8.4,42
tt15692918,2021,Documentary,8.8,7
tt15693006,2021,Drama,6.1,13
tt1569359,2009,Comedy,4.9,42
tt1569364,2009,Thriller,5.6,5700
tt1569374,2009,Documentary,7.1,19
tt1569380,2005,Horror,4.9,20
tt1569463,2010,Drama,5.0,111
tt15699148,2022,Family,6.9,1252
tt1569931,2012,Action,4.0,541
tt1569976,2009,Drama,4.4,14
tt15700562,2021,Adventure,5.2,118
tt15700572,2021,Action,6.6,68
tt15700594,2020,Action,5.9,81
tt15701002,2023,Drama,7.6,66
tt15701018,2019,Animation,7.5,23
tt1570103,2011,Documentary,8.0,33
tt15701872,2022,Sci-Fi,1.5,628
tt15702194,2021,Documentary,7.7,18
tt1570340,2010,Comedy,7.9,39
tt1570358,2009,Drama,9.4,144
tt1570383,2009,Music,8.3,32
tt1570417,2010,Drama,4.1,328
tt1570490,2010,Documentary,8.0,6
tt1570559,2011,Romance,6.4,4145
tt1570565,2010,Biography,7.8,13
tt1570594,2010,Comedy,5.4,64
tt1570619,2010,Horror,3.1,6073
tt1570728,2011,Comedy,7.4,602864
tt15709108,2025,Comedy,9.0,6
tt15709150,2021,Drama,6.0,65
tt1570966,2010,Drama,5.7,3672
tt15709840,2023,Drama,5.3,803
tt15709892,2022,Thriller,3.3,256
tt15710136,2022,Crime,6.5,12346
tt15711610,2022,Thriller,5.5,1165
tt15712070,2021,Drama,6.2,11
tt15713012,2022,Action,5.8,2401
tt1571408,2010,Drama,4.4,356
tt1571416,2012,Documentary,7.8,99
tt15714400,2023,Action,5.9,553
tt15714516,2022,Documentary,6.7,50
tt15715122,2021,Horror,5.1,3174
tt15715260,2021,Music,7.7,82
tt15715614,2021,Documentary,7.3,113
tt1571570,2010,Documentary,6.8,15
tt15715792,2022,Animation,7.2,69
tt15716310,2021,Documentary,5.8,23
tt15716966,2023,Sci-Fi,4.9,203
tt15717226,2022,Drama,7.4,50
tt1571739,2010,Romance,5.7,522
tt15718148,2022,Comedy,4.9,418
tt15719162,2022,Documentary,8.1,201
tt15721072,2021,Documentary,6.9,29
tt15721088,2022,Comedy,4.9,3289
tt15721106,2021,Documentary,8.4,84
tt15721650,2022,Animation,7.4,2991
tt1572168,2010,Action,5.7,554
tt1572178,2009,Biography,7.0,25
tt1572196,2011,Biography,6.4,8
tt15722098,2023,Thriller,4.8,56
tt15722614,2023,Thriller,5.3,237
tt1572311,2010,Comedy,2.9,16028
tt15723944,2022,Documentary,6.1,55
tt1572504,2011,Drama,8.8,15
tt15727262,2024,Drama,5.5,663
tt15727388,2021,Drama,7.0,14
tt15727400,2022,Romance,7.1,29
tt15727696,2025,Documentary,8.8,7
tt1572781,2010,Drama,8.0,8624
tt1572782,2010,Comedy,5.1,160
tt15728088,2020,Documentary,6.4,10
tt15686810,2021,Comedy,5.1,302
tt15692286,2022,Drama,8.4,42
tt15729284,2022,Documentary,5.5,29
tt15729342,2021,Documentary,6.0,8
tt1573006,2009,Fantasy,7.1,19
tt15731074,2021,Action,5.5,16
tt1573109,2010,Drama,5.9,960
tt1573207,2009,Adventure,8.6,8
tt15732324,2023,Comedy,7.5,46511
tt15732624,2022,Mystery,4.7,8
tt15732658,2023,Adventure,6.4,92
tt1573475,2015,Drama,6.3,17
tt1573476,2009,Action,4.2,87
tt1573478,2009,Crime,7.6,2136
tt1573785,2010,Action,5.2,103
tt15738080,2022,Comedy,6.5,283
tt15738092,2023,Drama,5.2,72
tt15738252,2024,Sci-Fi,5.4,99
tt15738550,2021,Thriller,6.2,180
tt15738552,2022,Romance,5.7,10
tt1573892,2010,Drama,5.3,17
tt15739684,2006,Action,6.2,40
tt15740060,2021,Drama,6.7,56
tt15740596,2023,Sport,7.0,2049
tt15740642,2021,Thriller,8.4,18
tt15740736,2022,Music,6.5,2029
tt15740768,2022,Music,6.0,362
tt15742904,2022,Comedy,6.8,777
tt15743386,2021,Adventure,4.8,90
tt1574376,2009,Biography,7.1,19
tt15744288,2022,Thriller,8.2,384
tt15744298,2023,Action,5.6,27844
tt15744730,2021,Thriller,7.8,17
tt15745084,2022,Adventure,4.1,1786
tt15745168,2021,Documentary,4.6,53
tt15745226,2022,Fantasy,5.7,1715
tt1574562,2010,Drama,6.9,8
tt15747042,2021,Comedy,6.7,2101
tt15747584,2022,Drama,5.5,249
tt15752068,2024,Comedy,8.9,49
tt15752468,2021,Adventure,6.8,28
tt1575500,2002,Comedy,7.3,50
tt1575518,2001,Romance,6.8,15
tt1575520,2000,Drama,7.6,243
tt1575538,2017,Documentary,8.1,14
tt1575576,2000,Action,6.4,408
tt1575625,2002,Romance,6.6,8
tt1575646,2002,Romance,6.5,221
tt1575667,2002,Comedy,7.5,16
tt1575669,2001,Romance,7.1,11
tt1575672,1999,Action,7.4,1076
tt1575680,2000,Action,3.2,18
tt1575684,2001,Action,4.9,28
tt1575701,2000,Romance,3.6,28
tt15757700,2022,Thriller,3.9,10
tt15760250,2022,Drama,5.6,1177
tt15760310,2022,Thriller,8.0,11
tt15761408,2023,Comedy,7.2,28
tt15761450,2021,Comedy,6.5,53
tt15761540,2024,Thriller,4.0,14
tt15761584,2023,Comedy,7.0,1158
tt1576379,2010,Animation,4.2,87
tt1576399,2009,Horror,4.6,139
tt1576402,2010,Comedy,6.7,362
tt1576442,1998,Family,6.1,52
tt1576443,2010,Comedy,5.8,205
tt1576458,2010,Adventure,6.9,635
tt1576459,2009,Adventure,6.8,504
tt1576483,2012,Drama,6.6,813
tt15765334,2021,Documentary,8.3,16
tt15766312,2023,Thriller,5.5,83
tt15766394,2022,Comedy,5.8,296
tt1576688,2009,Drama,5.8,597
tt1576693,2010,Biography,6.1,12
tt1576701,2009,Action,5.9,33
tt1576702,2010,Documentary,8.5,50
tt1576703,2009,Action,2.8,486
tt15739684,2006,Comedy,6.2,40
tt15743386,2021,Drama,4.8,90
tt15768444,2022,History,7.9,990
tt15768840,2021,Adventure,5.5,100
tt15768848,2023,Comedy,5.6,6965
tt15770326,2021,Fantasy,8.3,106
tt15770420,2018,Documentary,4.0,6
tt1577048,2007,Crime,6.5,17
tt1577069,2006,Comedy,7.6,15
tt1577104,2010,Comedy,5.1,389
tt1577107,2009,Horror,7.0,31
tt1577121,2010,Drama,7.3,14
tt15771902,2024,Sci-Fi,3.9,91
tt15771916,2023,Comedy,6.5,16892
tt15772306,2021,Horror,8.5,9
tt15776638,2021,Action,7.4,24
tt1577795,2010,Drama,5.1,149
tt15778438,2022,Horror,3.5,14
tt1577888,2010,Comedy,4.2,25
tt1578116,2010,Comedy,6.5,7520
tt15782570,2022,Drama,6.8,4080
tt15782616,2021,Drama,9.0,31
tt1578265,2010,Action,2.3,197
tt15782690,2023,Thriller,6.4,29058
tt15782708,2021,Romance,5.6,22
tt15782954,2023,Drama,6.0,1330
tt15783304,2022,Drama,5.5,284
tt15783458,2022,Fantasy,5.1,15
tt15783464,2023,Drama,5.1,1134
tt15785792,2023,Action,3.8,45
tt1578709,2010,Western,4.0,363
tt15787858,2020,Comedy,5.7,22
tt1578818,2013,History,7.5,13
tt1578859,2009,News,8.9,21
tt1578869,2011,Romance,7.0,23
tt15789034,2023,Thriller,4.4,110
tt15789212,2021,Drama,7.5,14
tt15789388,2023,Mystery,4.0,243
tt15789492,2023,Action,5.6,5348
tt15790246,2021,Thriller,6.5,85
tt15790974,2022,Horror,3.9,1632
tt15791034,2022,Mystery,7.0,244460
tt15791114,2023,Drama,4.6,121
tt15791176,2021,Horror,4.5,98
tt15791574,2024,Drama,4.8,2700
tt1579369,2009,Drama,5.3,7
tt1579396,2010,Drama,4.2,85
tt1579526,2009,Thriller,4.9,526
tt1579580,1996,Comedy,7.1,474
tt1579592,2009,Crime,7.9,6436
tt1579631,1996,Action,8.3,16
tt1579650,1996,Romance,6.7,197
tt1579651,1996,Comedy,7.3,12
tt1579708,1996,Family,7.6,70
tt1579722,1995,Comedy,5.5,15
tt1579724,1995,Family,7.7,10
tt1579748,2002,Action,6.0,673
tt1579756,1996,Drama,6.6,110
tt1579771,1998,Comedy,6.2,22
tt1579772,2003,Comedy,7.0,617
tt1579780,1997,Comedy,5.8,23
tt1579799,2004,Action,5.8,27
tt1579801,1998,Romance,5.1,14
tt1579806,2009,Action,5.4,432
tt1579821,2000,Drama,5.9,220
tt1579822,2005,Romance,6.0,10
tt1579845,2005,Family,4.7,33
tt1579846,2004,Family,4.3,17
tt1579877,2005,Family,6.0,22
tt1579879,1998,Romance,4.4,14
tt1579884,1997,Comedy,8.0,13
tt1579888,1995,Drama,7.8,31
tt1579891,1996,Drama,8.7,9
tt1579905,1997,Drama,6.8,19
tt1579924,2005,Drama,3.3,23
tt1579943,2005,Thriller,6.4,241
tt1579950,2003,Romance,7.6,18
tt15799524,2025,Music,6.9,1609
tt15799550,2022,Romance,7.7,1080
tt1579975,2009,Drama,3.8,194
tt1579985,2002,Romance,7.2,20
tt15799866,2023,Crime,5.3,26306
tt1580023,2009,Romance,5.5,143
tt1580030,2011,Family,5.6,86
tt15800610,2022,Fantasy,5.0,93
tt15801594,2022,Drama,7.5,2459
tt15801630,2021,Thriller,6.5,71
tt15801656,2022,Adventure,7.5,7
tt15802422,2021,Action,7.7,23
tt1580397,2003,Fantasy,6.0,8
tt1580426,2010,Drama,5.7,7249
tt1580704,2010,Crime,6.6,4248
tt15807910,2022,Music,6.6,12136
tt1580798,2010,Comedy,4.8,2027
tt1577048,2007,Drama,6.5,17
tt1578818,2013,Documentary,7.5,13
tt15790246,2021,Comedy,6.5,85
tt15791034,2022,Thriller,7.0,244460
tt1579748,2002,Drama,6.0,673
tt1579806,2009,Drama,5.4,432
tt15799524,2025,Drama,6.9,1609
tt15801656,2022,Comedy,7.5,7
tt15807910,2022,Comedy,6.6,12136
tt15809718,2022,Adventure,7.2,1064
tt15812856,2021,Mystery,6.0,24
tt15812944,2019,Drama,5.6,11
tt1581322,2009,Drama,6.6,275
tt15815528,2020,Sci-Fi,6.3,31
tt15815894,2024,Crime,6.1,24
tt1581825,2008,Documentary,6.0,17
tt1581844,2012,Comedy,7.6,63
tt15819486,2021,Drama,7.1,10
tt15819902,2021,Comedy,5.4,153
tt15820298,2021,Biography,7.0,662
tt1582196,2011,Crime,3.3,880
tt1582198,2012,Drama,3.9,1021
tt1582208,2011,Thriller,4.5,285
tt1582244,2011,Crime,7.3,2121
tt1582248,2011,Drama,6.8,25451
tt15823354,2022,Documentary,6.8,51
tt15823516,2021,Drama,6.8,245
tt1582358,2011,Drama,8.4,24
tt15823608,2021,Thriller,5.6,152
tt15823728,2024,Documentary,6.5,7226
tt1582425,2009,Romance,7.0,11
tt15824322,2022,Romance,5.6,8339
tt1582447,2010,Romance,6.9,16
tt1582466,2010,Action,6.8,3513
tt15824982,2021,Thriller,3.4,7
tt15824990,2023,Horror,4.0,2641
tt1582519,2010,Action,7.6,10809
tt1582540,2009,Documentary,7.8,20
tt1582547,2007,Documentary,7.8,16
tt1582560,2010,Crime,5.6,694
tt1582564,2008,Romance,5.1,52
tt1582597,2008,Crime,5.2,365
tt1582601,2010,Action,4.4,184
tt15826210,2021,Drama,7.6,1890
tt15826290,2023,Fantasy,3.9,526
tt1582637,2010,Drama,3.6,1604
tt1582658,2010,Action,4.3,45
tt15829724,2023,Mystery,4.9,3076
tt15829982,2023,Drama,7.7,15
tt15830288,2021,Drama,4.4,127
tt15832098,2022,Documentary,7.3,27
tt1583218,2002,Action,3.9,541
tt1583239,2008,Comedy,4.3,12
tt1583246,2006,Documentary,6.4,6
tt1583249,2009,News,6.3,11
tt1583251,2011,Horror,4.4,522
tt1583256,2008,Drama,8.3,3846
tt1583271,2009,Documentary,7.2,44
tt1583312,2008,Comedy,4.1,12
tt1583356,2010,Horror,6.3,6140
tt1583363,2002,Drama,3.7,130
tt1583396,2008,Action,4.5,105
tt1583410,2007,Comedy,5.8,65
tt1583421,2013,Sci-Fi,5.7,191488
tt15834872,2018,Biography,6.5,6
tt15836468,2023,Drama,5.3,645
tt1583724,2012,History,7.4,18
tt1583743,2010,Biography,7.4,136
tt15837586,2024,Comedy,7.3,25
